,PID,Inicio,Fin,PF,Seed
606960,R6RFJ3_9CLOT,6,309,PF01156,1.0
606961,R7G904_9FIRM,7,306,PF01156,1.0
606962,R5XAM8_9FIRM,2,301,PF01156,1.0
606963,R7DBK7_9FIRM,52,351,PF01156,1.0
606964,R7JTW0_9FIRM,4,308,PF01156,1.0
606965,R6Q3N3_9FIRM,4,308,PF01156,1.0
606966,R5TQT9_9FIRM,4,312,PF01156,1.0
606967,R7R8C7_9FIRM,4,305,PF01156,1.0
606968,Q1WRZ7_LACS1,5,302,PF01156,1.0
606969,D6Y0N9_BACIE,4,314,PF01156,1.0
606970,F2I8H2_AERUA,2,302,PF01156,1.0
606971,D3F996_CONWI,7,306,PF01156,1.0
606972,D1CEY1_THET1,1,310,PF01156,1.0
606973,A4FEN3_SACEN,5,309,PF01156,1.0
606974,F8JKT3_STREN,8,312,PF01156,1.0
606975,A0JTN7_ARTS2,7,311,PF01156,1.0
606976,X4R8P2_9ACTO,4,308,PF01156,1.0
606977,A0LUY7_ACIC1,2,303,PF01156,1.0
606978,Q47LQ8_THEFY,1,302,PF01156,1.0
606979,J7L5B1_NOCAA,1,300,PF01156,1.0
606980,G2PH11_STRVO,9,313,PF01156,1.0
606981,C6WMM7_ACTMD,1,310,PF01156,1.0
606982,E3EEC7_PAEPS,3,304,PF01156,1.0
606983,C0Z920_BREBN,2,301,PF01156,1.0
606984,D3EJ34_GEOS4,2,303,PF01156,1.0
606985,F5WVE2_ERYRF,1,300,PF01156,1.0
606986,C3PH11_CORA7,1,289,PF01156,1.0
606987,W5XT08_9CORY,1,291,PF01156,1.0
606988,R5Z6Q7_9ACTN,4,313,PF01156,1.0
606989,I3WGK8_BIFBI,3,313,PF01156,1.0
606990,Q8G7F8_BIFLO,3,339,PF01156,1.0
606991,F2NAN6_CORGP,3,302,PF01156,1.0
606992,E6JZQ2_PARDN,2,312,PF01156,1.0
606993,K4INK3_BIFAP,9,313,PF01156,1.0
606994,E6K194_PARDN,6,354,PF01156,1.0
606995,M4RRF2_9BIFI,27,449,PF01156,1.0
606996,B8DSY5_BIFA0,9,395,PF01156,1.0
606997,Q8G7Y2_BIFLO,7,389,PF01156,1.0
606998,A1A2K1_BIFAA,9,400,PF01156,1.0
606999,Q38Y94_LACSS,3,305,PF01156,1.0
607000,F2I765_AERUA,2,304,PF01156,1.0
607001,G8PF22_PEDCP,4,306,PF01156,1.0
607002,J9W5T5_LACBU,4,305,PF01156,1.0
607003,F9URA0_LACPL,4,305,PF01156,1.0
607004,Q03PJ1_LACBA,4,305,PF01156,1.0
607005,G2KVB2_LACSM,20,322,PF01156,1.0
607006,A5VM23_LACRD,4,307,PF01156,1.0
607007,Q03ZF0_LEUMM,4,307,PF01156,1.0
607008,Q03Y15_LEUMM,4,307,PF01156,1.0
607009,F8I1F1_WEIKK,4,307,PF01156,1.0
607010,G2SPC0_LACRR,4,306,PF01156,1.0
607011,Q8NP48_CORGL,3,303,PF01156,1.0
607012,M1NYY1_9CORY,3,304,PF01156,1.0
607013,D7WF62_9CORY,3,304,PF01156,1.0
607014,D9QB16_CORP2,3,304,PF01156,1.0
607015,W5Y1F5_9CORY,3,304,PF01156,1.0
607016,K4IKC9_BIFAP,2,304,PF01156,1.0
607017,K4J1L0_BIFAP,3,303,PF01156,1.0
607018,R6Q0H0_9FIRM,1,301,PF01156,1.0
607019,D6S2W0_9LACO,2,304,PF01156,1.0
607020,D6S434_9LACO,10,312,PF01156,1.0
607021,D4MSZ8_9FIRM,2,339,PF01156,1.0
607022,D3EJ33_GEOS4,4,309,PF01156,1.0
607023,F8I1Q4_SULAT,3,302,PF01156,1.0
607024,R5FAP8_9CLOT,1,305,PF01156,1.0
607025,R5IBW2_9CLOT,1,305,PF01156,1.0
607026,C6D244_PAESJ,5,310,PF01156,1.0
607027,X5A325_9BACL,5,310,PF01156,1.0
607028,Q5WC27_BACSK,3,308,PF01156,1.0
607029,Q5WAT1_BACSK,3,300,PF01156,1.0
607030,D3FSJ7_BACPE,2,304,PF01156,1.0
607031,Q9KFR1_BACHD,2,299,PF01156,1.0
607032,Q81CR4_BACCR,2,300,PF01156,1.0
607033,U5LEN6_9BACI,2,305,PF01156,1.0
607034,D3FSY8_BACPE,2,300,PF01156,1.0
607035,Q815K9_BACCR,3,305,PF01156,1.0
607036,U5LEX0_9BACI,5,312,PF01156,1.0
607037,Q81PC3_BACAN,6,309,PF01156,1.0
607038,Q8ENP6_OCEIH,3,307,PF01156,1.0
607039,E8NG27_MICTS,16,322,PF01156,1.0
607040,A6W9X0_KINRD,16,332,PF01156,1.0
607041,Q0SK24_RHOJR,4,308,PF01156,1.0
607042,F6ESG9_HOYSD,2,295,PF01156,1.0
607043,E3IUV8_FRAIE,1,317,PF01156,1.0
607044,Q84MH2_ORYSJ,6,312,PF01156,1.0
607045,M4EP96_BRARP,7,313,PF01156,1.0
607046,I1J416_SOYBN,8,314,PF01156,1.0
607047,K4DDC7_SOLLC,6,312,PF01156,1.0
607048,M0RIR3_MUSAM,4,310,PF01156,1.0
607049,U5DD96_AMBTC,5,311,PF01156,1.0
607050,D8QYE8_SELML,11,317,PF01156,1.0
607051,A9TXA6_PHYPA,18,324,PF01156,1.0
607052,D8SLL4_SELML,18,323,PF01156,1.0
607053,W1PXT6_AMBTC,15,320,PF01156,1.0
607054,D7TJ39_VITVI,28,333,PF01156,1.0
607055,B9SRU5_RICCO,16,321,PF01156,1.0
607056,M4CM46_BRARP,25,330,PF01156,1.0
607057,I1NAL7_SOYBN,16,321,PF01156,1.0
607058,M0RS88_MUSAM,1,306,PF01156,1.0
607059,I1IT09_BRADI,16,321,PF01156,1.0
607060,I1QKD4_ORYGL,10,315,PF01156,1.0
607061,E1ZJJ5_CHLVA,4,309,PF01156,1.0
607062,D8TI74_VOLCA,8,319,PF01156,1.0
607063,A4RXF7_OSTLU,33,388,PF01156,1.0
607064,C1E685_MICCC,12,321,PF01156,1.0
607065,C1MMH4_MICPC,1,315,PF01156,1.0
607066,Q2SJN7_HAHCH,2,311,PF01156,1.0
607067,Q1QWG6_CHRSD,3,306,PF01156,1.0
607068,E1VCT3_HALED,3,306,PF01156,1.0
607069,W0HZ15_9GAMM,2,305,PF01156,1.0
607070,E1SWJ1_FERBD,3,310,PF01156,1.0
607071,Q07XM0_SHEFN,3,310,PF01156,1.0
607072,Q6LHE6_PHOPR,3,310,PF01156,1.0
607073,D4ZD59_SHEVD,3,310,PF01156,1.0
607074,Q9A549_CAUVC,5,312,PF01156,1.0
607075,B0T4E1_CAUSK,7,303,PF01156,1.0
607076,E8RP25_ASTEC,4,311,PF01156,1.0
607077,W0AJF9_9SPHN,13,320,PF01156,1.0
607078,F5Z466_ALTNA,2,305,PF01156,1.0
607079,B9JM73_AGRRK,13,319,PF01156,1.0
607080,K7SC56_GLUOY,32,337,PF01156,1.0
607081,C3M8Z6_SINFN,2,307,PF01156,1.0
607082,B9JXB1_AGRVS,2,307,PF01156,1.0
607083,Q7CYX3_AGRFC,2,307,PF01156,1.0
607084,G8MBE5_9BURK,4,313,PF01156,1.0
607085,Q63M07_BURPS,4,315,PF01156,1.0
607086,Q13L27_PARXL,4,311,PF01156,1.0
607087,D5BUA0_PUNMI,7,301,PF01156,1.0
607088,V9VYK2_9RHOB,2,296,PF01156,1.0
607089,Q1GK58_RUEST,3,297,PF01156,1.0
607090,I7EWM4_PHAIB,2,296,PF01156,1.0
607091,A6VVI4_MARMS,3,306,PF01156,1.0
607092,F2K0Q9_MARM1,3,306,PF01156,1.0
607093,G4QMA6_GLANF,3,305,PF01156,1.0
607094,K7AV44_9ALTE,3,305,PF01156,1.0
607095,Q15Q30_PSEA6,3,305,PF01156,1.0
986616,B6AJQ1_CRYMR,4,319,PF03619,1.0
986617,U5GXG7_POPTR,7,280,PF03619,1.0
986618,K7LUZ1_SOYBN,7,275,PF03619,1.0
986619,K4CH35_SOLLC,11,279,PF03619,1.0
986620,M4DAM7_BRARP,13,281,PF03619,1.0
986621,M1C1K5_SOLTU,12,280,PF03619,1.0
986622,I1QAX8_ORYGL,20,288,PF03619,1.0
986623,F6H860_VITVI,12,280,PF03619,1.0
986624,F4I7E7_ARATH,13,281,PF03619,1.0
986625,A9THP9_PHYPA,12,280,PF03619,1.0
986626,D8RNH2_SELML,12,279,PF03619,1.0
986627,D8TAB0_SELML,2,258,PF03619,1.0
986628,I1GLC9_BRADI,9,268,PF03619,1.0
986629,A9PG96_POPTR,10,269,PF03619,1.0
986630,D8TNG0_VOLCA,9,265,PF03619,1.0
986631,C1E662_MICCC,8,268,PF03619,1.0
986632,C1MMK0_MICPC,7,267,PF03619,1.0
986633,F2U6J2_SALR5,10,276,PF03619,1.0
986634,B3SDQ9_TRIAD,23,291,PF03619,1.0
986635,G7Y6V2_CLOSI,54,323,PF03619,1.0
986636,G4LZH0_SCHMA,32,302,PF03619,1.0
986637,T1G5I1_HELRO,48,321,PF03619,1.0
986638,T1G832_HELRO,11,286,PF03619,1.0
986639,T1FSN6_HELRO,39,314,PF03619,1.0
986640,K1QMD9_CRAGI,57,331,PF03619,1.0
986641,C3Z7H1_BRAFL,46,321,PF03619,1.0
986642,G0MB77_CAEBE,18,292,PF03619,1.0
986643,E5SVL5_TRISP,92,365,PF03619,1.0
986644,A7S0U7_NEMVE,33,299,PF03619,1.0
986645,E9G1Y3_DAPPU,60,334,PF03619,1.0
986646,D6WF17_TRICA,43,317,PF03619,1.0
986647,T1I1C2_RHOPR,33,307,PF03619,1.0
986648,T1J1S8_STRMM,61,330,PF03619,1.0
986649,T1KYP4_TETUR,51,323,PF03619,1.0
986650,B7QM00_IXOSC,56,334,PF03619,1.0
986651,H9GDU5_ANOCA,50,323,PF03619,1.0
986652,W5K0F4_ASTMX,44,320,PF03619,1.0
986653,Q28GY9_XENTR,69,341,PF03619,1.0
986654,H2Y0B3_CIOIN,51,327,PF03619,1.0
986655,E4XFR8_OIKDI,46,323,PF03619,1.0
986656,A0A1X7TPS0_AMPQE,19,279,PF03619,1.0
986657,D0P033_PHYIT,57,308,PF03619,1.0
986658,D8LQ46_ECTSI,15,267,PF03619,1.0
986659,C5KU41_PERM5,35,291,PF03619,1.0
986660,Q4UEJ9_THEAN,11,270,PF03619,1.0
986661,V5AX01_TOXGV,34,377,PF03619,1.0
986662,F0VCH6_NEOCL,34,392,PF03619,1.0
986663,H3GEH0_PHYRM,7,279,PF03619,1.0
986664,D7G5U2_ECTSI,103,381,PF03619,1.0
986665,U5D2T0_AMBTC,20,299,PF03619,1.0
986666,K7KUP2_SOYBN,42,321,PF03619,1.0
986667,LAZH1_ARATH,42,321,PF03619,1.0
986668,M0RIP0_MUSAM,41,320,PF03619,1.0
986669,K4A975_SETIT,42,323,PF03619,1.0
986670,M0S0W1_MUSAM,20,301,PF03619,1.0
986671,Q5Z7P9_ORYSJ,20,301,PF03619,1.0
986672,M1B2S0_SOLTU,29,310,PF03619,1.0
986673,M0TQ33_MUSAM,32,313,PF03619,1.0
986674,C5YWJ7_SORBI,21,302,PF03619,1.0
986675,D7U4T5_VITVI,20,301,PF03619,1.0
986676,M0T660_MUSAM,20,296,PF03619,1.0
986677,K4AIR7_SETIT,26,303,PF03619,1.0
986678,F6HGN6_VITVI,66,343,PF03619,1.0
986679,M1BBB7_SOLTU,21,297,PF03619,1.0
986680,K7LCA0_SOYBN,20,297,PF03619,1.0
986681,B9RR83_RICCO,20,297,PF03619,1.0
986682,B9IND2_POPTR,16,293,PF03619,1.0
986683,LAZH2_ARATH,17,291,PF03619,1.0
986684,A9U2W8_PHYPA,23,301,PF03619,1.0
986685,D8REI1_SELML,36,319,PF03619,1.0
986686,B7GBH4_PHATC,2,272,PF03619,1.0
986687,B8BWD0_THAPS,6,284,PF03619,1.0
986688,K0SNY8_THAOC,138,413,PF03619,1.0
986689,K0R6Z7_THAOC,402,670,PF03619,1.0
986690,B8CDJ2_THAPS,2,270,PF03619,1.0
986691,A4RTM0_OSTLU,29,303,PF03619,1.0
986692,C1EEW4_MICCC,42,316,PF03619,1.0
986693,C1MYE7_MICPC,29,312,PF03619,1.0
986694,A9V869_MONBE,87,353,PF03619,1.0
986695,F2U2T6_SALR5,246,513,PF03619,1.0
986696,E9FT37_DAPPU,59,331,PF03619,1.0
986697,B4M9F3_DROVI,54,320,PF03619,1.0
986698,Q17JH4_AEDAE,52,321,PF03619,1.0
986699,W5JLV2_ANODA,47,318,PF03619,1.0
986700,D2A0Z2_TRICA,51,319,PF03619,1.0
986701,E9IYA4_SOLIN,47,315,PF03619,1.0
986702,A7RNA4_NEMVE,41,306,PF03619,1.0
986703,W4XB78_STRPU,58,327,PF03619,1.0
986704,A0A1X7U3Z4_AMPQE,64,332,PF03619,1.0
986705,F6ULQ2_CIOIN,57,323,PF03619,1.0
986706,G4VIF5_SCHMA,41,310,PF03619,1.0
986707,T184C_XENTR,46,313,PF03619,1.0
986708,H2V6H3_TAKRU,46,315,PF03619,1.0
986709,G1MXV1_MELGA,12,287,PF03619,1.0
986710,L5LI98_MYODS,48,319,PF03619,1.0
986711,G3S4P8_GORGO,48,317,PF03619,1.0
986712,H0VE40_CAVPO,48,317,PF03619,1.0
986713,H2PEG4_PONAB,48,312,PF03619,1.0
986714,T184C_MOUSE,48,317,PF03619,1.0
986715,A4H6P0_LEIBR,42,307,PF03619,1.0
986716,Q4CXX3_TRYCC,33,297,PF03619,1.0
986717,A0C5I4_PARTE,19,307,PF03619,1.0
986718,A0D2K1_PARTE,19,297,PF03619,1.0
986719,A4VDE4_TETTS,42,319,PF03619,1.0
986720,G0QW77_ICHMG,45,324,PF03619,1.0
986721,G0QV75_ICHMG,43,337,PF03619,1.0
986722,F1A0P0_DICPU,1,267,PF03619,1.0
986723,D3B3I5_POLPP,15,281,PF03619,1.0
986724,F4Q3Q0_CAVFA,14,279,PF03619,1.0
986725,A0A0D2WKI8_CAPO3,84,351,PF03619,1.0
986726,F4NRU8_BATDJ,17,287,PF03619,1.0
986727,R9PF62_PSEHS,151,418,PF03619,1.0
986728,U5HI35_USTV1,38,304,PF03619,1.0
986729,M7WV07_RHOT1,41,307,PF03619,1.0
986730,E3KUX9_PUCGT,41,307,PF03619,1.0
986731,G7DTD2_MIXOS,18,284,PF03619,1.0
986732,I4YAH0_WALMC,13,281,PF03619,1.0
986733,Q5KCY9_CRYNJ,22,290,PF03619,1.0
986734,M5CE72_THACB,18,286,PF03619,1.0
986735,G4TLS1_SERID,18,287,PF03619,1.0
986736,M2R0K6_CERS8,19,287,PF03619,1.0
986737,A8NNV4_COPC7,13,281,PF03619,1.0
986738,F8QBI0_SERL3,21,289,PF03619,1.0
986739,D8QJ33_SCHCM,19,287,PF03619,1.0
986740,V2XB07_MONRO,19,287,PF03619,1.0
986741,R4XBM2_TAPDE,18,285,PF03619,1.0
986742,B2B2M7_PODAN,12,279,PF03619,1.0
986743,G0RA47_HYPJQ,14,282,PF03619,1.0
986744,K2RVB2_MACPH,18,286,PF03619,1.0
986745,M3BAP2_PSEFD,20,288,PF03619,1.0
986746,U1GEZ6_ENDPU,18,286,PF03619,1.0
986747,S7ZTC2_PENO1,97,364,PF03619,1.0
986748,F2PJV4_TRIEC,19,281,PF03619,1.0
986749,E9DFM7_COCPS,21,289,PF03619,1.0
986750,S3D0G4_GLAL2,18,301,PF03619,1.0
986751,G1XK56_ARTOA,18,285,PF03619,1.0
986752,D5GNE7_TUBMM,22,289,PF03619,1.0
986753,Q6CE63_YARLI,6,269,PF03619,1.0
986754,Q6CN43_KLULA,26,284,PF03619,1.0
986755,C5DKM0_LACTC,9,270,PF03619,1.0
986756,J7RI79_KAZNA,19,276,PF03619,1.0
986757,G8ZZB7_TORDC,11,270,PF03619,1.0
986758,C5DV21_ZYGRC,11,267,PF03619,1.0
986759,G0W709_NAUDC,12,271,PF03619,1.0
986760,G0VAF9_NAUCC,12,269,PF03619,1.0
986761,TM184_YEAST,10,270,PF03619,1.0
986762,G8BPQ0_TETPH,12,276,PF03619,1.0
986763,A7TQZ2_VANPO,15,271,PF03619,1.0
986764,H2AXK5_KAZAF,14,274,PF03619,1.0
986765,Q6FMG5_CANGA,17,277,PF03619,1.0
986766,I2GZP9_TETBL,12,274,PF03619,1.0
986767,I6ND31_ERECY,10,270,PF03619,1.0
986768,Q75BL0_ASHGO,10,270,PF03619,1.0
986769,G8YIZ1_PICSO,13,285,PF03619,1.0
986770,B5RT95_DEBHA,11,283,PF03619,1.0
986771,A5DKB8_PICGU,8,277,PF03619,1.0
986772,G3B8L2_CANTC,16,288,PF03619,1.0
986773,A3LYQ8_PICST,20,291,PF03619,1.0
986774,A5DZP1_LODEL,56,335,PF03619,1.0
986775,G3AQ87_SPAPN,21,292,PF03619,1.0
986776,A0A1D8PK78_CANAL,13,285,PF03619,1.0
986777,C4Y2I6_CLAL4,12,285,PF03619,1.0
986778,C4R8D1_KOMPG,6,268,PF03619,1.0
986779,W1QB30_OGAPD,9,277,PF03619,1.0
986780,TM184_SCHPO,5,269,PF03619,1.0
986781,B6K2S7_SCHJY,6,269,PF03619,1.0
986782,A4HQJ2_LEIBR,50,316,PF03619,1.0
986783,Q38AG7_TRYB2,45,311,PF03619,1.0
986784,D8LG17_ECTSI,9,278,PF03619,1.0
986785,D0MV03_PHYIT,29,297,PF03619,1.0
986786,F0YMS5_AURAN,95,407,PF03619,1.0
986787,K0S6H8_THAOC,102,400,PF03619,1.0
986788,B5Y518_PHATC,4,282,PF03619,1.0
986789,F0YBJ6_AURAN,371,631,PF03619,1.0
986790,F0Y9S3_AURAN,2,256,PF03619,1.0
986791,T1841_DICDI,52,315,PF03619,1.0
986792,F4QBD0_CAVFA,35,293,PF03619,1.0
986793,F0ZCQ7_DICPU,2,259,PF03619,1.0
986794,Q54EX3_DICDI,19,278,PF03619,1.0
986795,C7G069_DICDI,23,290,PF03619,1.0
986796,F0Y7N4_AURAN,1,264,PF03619,1.0
986797,F1A276_DICPU,14,281,PF03619,1.0
986798,T1842_DICDI,15,282,PF03619,1.0
986799,F4PDK5_BATDJ,20,283,PF03619,1.0
986800,M2Q972_CERS8,5,287,PF03619,1.0
986801,K5WSS5_PHACS,3,285,PF03619,1.0
986802,K5WYZ6_AGABU,33,315,PF03619,1.0
986803,B0D0Y6_LACBS,50,332,PF03619,1.0
986804,A8N697_COPC7,32,316,PF03619,1.0
986805,V2Y098_MONRO,34,316,PF03619,1.0
986806,D8PX01_SCHCM,30,312,PF03619,1.0
986807,S8F8S7_FOMPI,34,316,PF03619,1.0
986808,V5E396_KALBG,33,301,PF03619,1.0
986809,M7XJ29_RHOT1,37,326,PF03619,1.0
986810,E3L6B1_PUCGT,59,325,PF03619,1.0
986811,U5H8Z0_USTV1,32,298,PF03619,1.0
986812,M7X613_RHOT1,33,299,PF03619,1.0
986813,E3L5Y0_PUCGT,34,300,PF03619,1.0
986814,G4TQ42_SERID,32,302,PF03619,1.0
986815,J0WY92_AURST,33,301,PF03619,1.0
986816,F8Q3A8_SERL3,32,300,PF03619,1.0
986817,B0DPJ9_LACBS,31,299,PF03619,1.0
986818,K5XL35_AGABU,30,298,PF03619,1.0
986819,D8PZU0_SCHCM,31,294,PF03619,1.0
986820,V2YZC5_MONRO,32,300,PF03619,1.0
986821,K5UMR3_PHACS,40,305,PF03619,1.0
986822,M2QGB7_CERS8,34,302,PF03619,1.0
986823,S8DT37_FOMPI,34,302,PF03619,1.0
986824,Q5KL83_CRYNJ,29,297,PF03619,1.0
986825,R4XD76_TAPDE,46,312,PF03619,1.0
986826,R4XFI3_TAPDE,6,282,PF03619,1.0
986827,S8C1N7_DACHA,29,302,PF03619,1.0
986828,G1XTC8_ARTOA,29,302,PF03619,1.0
986829,D5GP28_TUBMM,28,303,PF03619,1.0
986830,U4L3W6_PYROM,28,301,PF03619,1.0
986831,R1GG35_BOTPV,27,308,PF03619,1.0
986832,K2SA31_MACPH,27,308,PF03619,1.0
986833,L2G0M6_COLGN,28,303,PF03619,1.0
986834,L2G2L8_COLGN,26,308,PF03619,1.0
986835,G9MSV4_HYPVG,4,266,PF03619,1.0
986836,G9MGA1_HYPVG,7,274,PF03619,1.0
986837,M2N4Z2_BAUCO,49,325,PF03619,1.0
986838,M2NA76_BAUCO,2,258,PF03619,1.0
986839,R1H274_BOTPV,32,289,PF03619,1.0
986840,K2RCI3_MACPH,32,290,PF03619,1.0
986841,R0K4K1_SETT2,49,309,PF03619,1.0
986842,B2VYQ5_PYRTR,39,298,PF03619,1.0
986843,M2TLS0_COCSN,44,303,PF03619,1.0
986844,G3XM78_ASPNA,11,273,PF03619,1.0
986845,S0EL50_GIBF5,39,291,PF03619,1.0
986846,C7ZK25_NECH7,16,275,PF03619,1.0
986847,N4W5Z6_COLOR,40,294,PF03619,1.0
986848,H1V380_COLHI,27,289,PF03619,1.0
986849,G9PA13_HYPAI,33,293,PF03619,1.0
986850,J4VUV9_BEAB2,38,299,PF03619,1.0
986851,C5FBL3_ARTOC,8,269,PF03619,1.0
986852,H6C800_EXODN,30,308,PF03619,1.0
986853,R7YRF8_CONA1,29,307,PF03619,1.0
986854,R1EZK5_BOTPV,258,536,PF03619,1.0
986855,K2S017_MACPH,33,311,PF03619,1.0
986856,E5A132_LEPMJ,30,309,PF03619,1.0
986857,Q0U5D6_PHANO,26,292,PF03619,1.0
986858,M2LVZ8_BAUCO,25,306,PF03619,1.0
986859,N1QIL4_SPHMS,28,308,PF03619,1.0
986860,N1PQU6_DOTSN,28,307,PF03619,1.0
986861,M3B492_PSEFD,25,304,PF03619,1.0
986862,A7EBW3_SCLS1,70,349,PF03619,1.0
986863,N1JBK1_BLUG1,52,328,PF03619,1.0
986864,K1XNZ3_MARBU,35,314,PF03619,1.0
986865,L8G1P9_PSED2,31,311,PF03619,1.0
986866,F0X8J2_GROCL,32,310,PF03619,1.0
986867,S3BPF8_OPHP1,32,311,PF03619,1.0
986868,Q7SAG3_NEUCR,33,316,PF03619,1.0
986869,G4MSK1_MAGO7,36,315,PF03619,1.0
986870,N4VQU4_COLOR,32,311,PF03619,1.0
986871,G9NTB6_HYPAI,30,309,PF03619,1.0
986872,E9EXS7_METRA,32,311,PF03619,1.0
986873,J4UTG9_BEAB2,32,311,PF03619,1.0
986874,S3D9K1_GLAL2,37,316,PF03619,1.0
986875,B8MR94_TALSN,390,667,PF03619,1.0
986876,V5FQP3_BYSSN,31,318,PF03619,1.0
986877,Q0CAE7_ASPTN,31,308,PF03619,1.0
986878,A1CA56_ASPCL,20,297,PF03619,1.0
986879,C8VMS4_EMENI,31,308,PF03619,1.0
986880,K9FZV7_PEND2,30,306,PF03619,1.0
986881,S8A0V1_PENO1,31,310,PF03619,1.0
986882,A0A0E1RXA4_COCIM,31,308,PF03619,1.0
671601,F7VZ09_SORMK,533,786,PF09090,1.0
671602,G0SE05_CHATD,536,786,PF09090,1.0
671603,G2Q7P7_MYCTT,533,786,PF09090,1.0
671604,R8BBG4_TOGMI,542,796,PF09090,1.0
671605,S3C9N4_OPHP1,652,983,PF09090,1.0
671606,J4W7Z6_BEAB2,534,789,PF09090,1.0
671607,T5A852_OPHSC,537,782,PF09090,1.0
671608,E9F5L4_METRA,538,783,PF09090,1.0
671609,M1VV04_CLAP2,553,807,PF09090,1.0
671610,C7YU08_NECH7,533,778,PF09090,1.0
671611,A0A0D2XCF3_FUSO4,531,776,PF09090,1.0
671612,G0R794_HYPJQ,533,778,PF09090,1.0
671613,G9NFI7_HYPAI,533,778,PF09090,1.0
671614,L8FMN0_PSED2,534,785,PF09090,1.0
671615,S8ADJ2_DACHA,535,776,PF09090,1.0
671616,R4X9M8_TAPDE,503,766,PF09090,1.0
671617,M7NT24_PNEMU,460,716,PF09090,1.0
671618,V5ENX7_KALBG,658,969,PF09090,1.0
671619,E6ZW71_SPORE,641,959,PF09090,1.0
671620,A0A0D1DTA6_USTMA,651,975,PF09090,1.0
671621,G7E5Q5_MIXOS,591,844,PF09090,1.0
671622,Q5KMU1_CRYNJ,587,885,PF09090,1.0
671623,K1VU75_TRIAC,513,813,PF09090,1.0
671624,G4TF65_SERID,529,819,PF09090,1.0
671625,F8PPT7_SERL3,540,853,PF09090,1.0
671626,V2XHE6_MONRO,531,843,PF09090,1.0
671627,K5WYN1_AGABU,531,842,PF09090,1.0
671628,B0DK62_LACBS,550,863,PF09090,1.0
671629,A8PGT3_COPC7,535,854,PF09090,1.0
671630,M2P8U5_CERS8,532,836,PF09090,1.0
671631,K5X9H4_PHACS,528,832,PF09090,1.0
671632,R9ALM1_WALI9,528,818,PF09090,1.0
671633,I4YFG6_WALMC,517,808,PF09090,1.0
671634,A0A0D2UPB5_CAPO3,632,939,PF09090,1.0
671635,A0A1I7VPM8_LOALO,529,796,PF09090,1.0
671636,NCBP1_CAEBR,488,763,PF09090,1.0
671637,NCBP1_CAEEL,489,768,PF09090,1.0
671638,A7ST09_NEMVE,485,773,PF09090,1.0
671639,E5SWE1_TRISP,494,764,PF09090,1.0
671640,W4Y6T8_STRPU,494,770,PF09090,1.0
671641,H2YUE9_CIOSA,494,771,PF09090,1.0
671642,H2M5S5_ORYLA,497,777,PF09090,1.0
671643,H3B1S7_LATCH,487,774,PF09090,1.0
671644,F7AA70_XENTR,484,760,PF09090,1.0
671645,G5C1C6_HETGA,252,527,PF09090,1.0
671646,K1Q4J3_CRAGI,488,760,PF09090,1.0
671647,X1WQ84_ACYPI,491,791,PF09090,1.0
671648,T1HND5_RHOPR,491,769,PF09090,1.0
671649,E0VJH5_PEDHC,460,735,PF09090,1.0
671650,E9HSG0_DAPPU,486,779,PF09090,1.0
671651,F4W7L2_ACREC,18,291,PF09090,1.0
671652,K7IVH0_NASVI,488,761,PF09090,1.0
671653,A0A212F7L2_DANPL,487,767,PF09090,1.0
671654,NCBP1_DROPE,488,770,PF09090,1.0
671655,NCBP1_AEDAE,488,783,PF09090,1.0
671656,T1JMW3_STRMM,488,758,PF09090,1.0
671657,B7Q634_IXOSC,481,749,PF09090,1.0
671658,T1KXW2_TETUR,490,765,PF09090,1.0
671659,S2JP86_MUCC1,537,805,PF09090,1.0
671660,I1BQW9_RHIO9,543,807,PF09090,1.0
671661,U4L4H6_PYROM,539,791,PF09090,1.0
671662,D5GA59_TUBMM,542,791,PF09090,1.0
671663,E9CS92_COCPS,532,785,PF09090,1.0
671664,V5G4F2_BYSSN,534,787,PF09090,1.0
671665,B8ND12_ASPFN,529,782,PF09090,1.0
671666,B6GXX9_PENRW,531,784,PF09090,1.0
671667,S7Z6B7_PENO1,534,787,PF09090,1.0
671668,Q0UGB2_PHANO,647,900,PF09090,1.0
671669,R7YXK7_CONA1,626,880,PF09090,1.0
671670,R1EFH6_BOTPV,627,881,PF09090,1.0
671671,M7TI29_BOTF1,577,824,PF09090,1.0
671672,S3E6W8_GLAL2,538,786,PF09090,1.0
671673,K1Y1E7_MARBU,538,779,PF09090,1.0
671674,N1J947_BLUG1,530,769,PF09090,1.0
671675,C9S8W0_VERA1,460,704,PF09090,1.0
671676,T0KME7_COLGC,556,801,PF09090,1.0
952376,Q9X9X4_STRCO,50,348,PF01547,1.0
952377,D5AUX7_RHOCB,34,330,PF01547,1.0
952378,O83113_TREPA,65,375,PF01547,1.0
952379,Q9ZC22_YERPE,33,333,PF01547,1.0
952380,Q9S2C3_STRCO,42,352,PF01547,1.0
952381,Y1039_PYRHO,56,340,PF01547,1.0
952382,Y1214_PYRHO,52,346,PF01547,1.0
952383,Q7AQ51_MYCLE,44,357,PF01547,1.0
952384,O53485_MYCTU,45,351,PF01547,1.0
952385,Q9RCZ6_STRCO,40,336,PF01547,1.0
952386,Q9RK79_STRCO,45,337,PF01547,1.0
952387,O58507_PYRHO,76,380,PF01547,1.0
952388,Q9WZR7_THEMA,31,325,PF01547,1.0
